,file,len,id,reason,section,start,type,meddra_llt,meddra_llt_id,meddra_pt,meddra_pt_id,description
9229,daytrana,26,M225,preexisting_condition_or_risk_factor,S3,3886,Not_AE_Candidate,Arrhythmia,10003119,Arrhythmia,10003119,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9230,daytrana,16,M226,preexisting_condition_or_risk_factor,S3,3931,Not_AE_Candidate,Cardiac disorder,10061024,Cardiac disorder,10061024,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9231,daytrana,32,M228,preexisting_condition_or_risk_factor,S3,4322,Not_AE_Candidate,Cardiac disorder,10061024,Cardiac disorder,10061024,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9232,daytrana,14,M218,preexisting_condition_or_risk_factor,S3,4356,Not_AE_Candidate,Cardiomyopathy,10007636,Cardiomyopathy,10007636,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9233,daytrana,26,M229,preexisting_condition_or_risk_factor,S3,4380,Not_AE_Candidate,Arrhythmia,10003119,Arrhythmia,10003119,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9234,daytrana,23,M219,preexisting_condition_or_risk_factor,S3,4408,Not_AE_Candidate,Coronary artery disease,10011078,Coronary artery disease,10011078,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9235,daytrana,16,M230,preexisting_condition_or_risk_factor,S3,4450,Not_AE_Candidate,Cardiac disorder,10061024,Cardiac disorder,10061024,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9236,daytrana,12,M231,preexisting_condition_or_risk_factor,S3,5128,Not_AE_Candidate,Hypertension,10020772,Hypertension,10020772,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9237,daytrana,13,M232,preexisting_condition_or_risk_factor,S3,5142,Not_AE_Candidate,Heart failure,10019279,Cardiac failure,10007554,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9238,daytrana,21,M233,preexisting_condition_or_risk_factor,S3,5164,Not_AE_Candidate,Myocardial infarction,10028596,Myocardial infarction,10028596,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9239,daytrana,22,M234,preexisting_condition_or_risk_factor,S3,5190,Not_AE_Candidate,Arrhythmia ventricular,10003131,Ventricular arrhythmia,10047281,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9240,daytrana,12,M235,preexisting_condition_or_risk_factor,S3,5514,Not_AE_Candidate,Sudden death,10042434,Sudden death,10042434,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9241,daytrana,22,M236,preexisting_condition_or_risk_factor,S3,5530,Not_AE_Candidate,Arrhythmia ventricular,10003131,Ventricular arrhythmia,10047281,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9242,daytrana,15,M237,preexisting_condition_or_risk_factor,S3,5602,Not_AE_Candidate,Cardiac disorder,10061024,Cardiac disorder,10061024,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9243,daytrana,18,M238,preexisting_condition_or_risk_factor,S3,6139,Not_AE_Candidate,Psychotic disorder,10061920,Psychotic disorder,10061920,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9244,daytrana,16,M240,preexisting_condition_or_risk_factor,S3,6271,Not_AE_Candidate,Bipolar disorder,10057667,Bipolar disorder,10057667,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9245,daytrana,19,M241,preexisting_condition_or_risk_factor,S3,6444,Not_AE_Candidate,Depressive symptom,10054089,Depressive symptom,10054089,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9246,daytrana,16,M242,preexisting_condition_or_risk_factor,S3,6531,Not_AE_Candidate,Bipolar disorder,10057667,Bipolar disorder,10057667,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9247,daytrana,7,M243,preexisting_condition_or_risk_factor,S3,6641,Not_AE_Candidate,Suicide,10042462,Completed suicide,10010144,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9248,daytrana,16,M244,preexisting_condition_or_risk_factor,S3,6650,Not_AE_Candidate,Bipolar disorder,10057667,Bipolar disorder,10057667,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9249,daytrana,10,M245,preexisting_condition_or_risk_factor,S3,6672,Not_AE_Candidate,Anxiety/depression,10002872,Depression,10012378,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9250,daytrana,4,M253,preexisting_condition_or_risk_factor,S3,7508,Not_AE_Candidate,ADHD,10064104,Attention deficit/hyperactivity disorder,10003736,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9251,daytrana,8,M248,preexisting_condition_or_risk_factor,S3,8010,Not_AE_Candidate,Seizures,10039910,Seizure,10039906,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9252,daytrana,17,M249,preexisting_condition_or_risk_factor,S3,8043,Not_AE_Candidate,EEG abnormal,10014276,Electroencephalogram abnormal,10014408,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9253,daytrana,8,M251,preexisting_condition_or_risk_factor,S3,11095,Not_AE_Candidate,Vitiligo,10047642,Vitiligo,10047642,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9254,daytrana,8,M252,preexisting_condition_or_risk_factor,S3,11131,Not_AE_Candidate,Vitiligo,10047642,Vitiligo,10047642,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9255,celebrex,5,M32,preexisting_condition_or_risk_factor,S1,15488,Not_AE_Candidate,Polyp,10061529,Polyp,10061529,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9256,celebrex,17,M27,preexisting_condition_or_risk_factor,S1,15632,Not_AE_Candidate,Colon adenomatous polyp,10069428,Colon adenoma,10048832,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9257,celebrex,5,M31,preexisting_condition_or_risk_factor,S1,17140,Not_AE_Candidate,Polyp,10061529,Polyp,10061529,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9258,celebrex,5,M34,preexisting_condition_or_risk_factor,S1,17320,Not_AE_Candidate,Polyp,10061529,Polyp,10061529,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9259,celebrex,20,M335,preexisting_condition_or_risk_factor,S2,1990,Not_AE_Candidate,Peptic ulcer disease,10034343,Peptic ulcer,10034341,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9260,celebrex,11,M336,preexisting_condition_or_risk_factor,S2,2018,Not_AE_Candidate,GI bleed,10018230,Gastrointestinal haemorrhage,10017955,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9261,celebrex,10,M348,preexisting_condition_or_risk_factor,S3,2139,Not_AE_Candidate,Cardiovascular disorder,10007649,Cardiovascular symptom,10075534,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9262,celebrex,10,M349,preexisting_condition_or_risk_factor,S3,2170,Not_AE_Candidate,Cardiovascular disorder,10007649,Cardiovascular symptom,10075534,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9263,celebrex,10,M350,preexisting_condition_or_risk_factor,S3,2211,Not_AE_Candidate,Cardiovascular disorder,10007649,Cardiovascular symptom,10075534,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9264,celebrex,7,M376,preexisting_condition_or_risk_factor,S3,2591,Not_AE_Candidate,Adenoma,10001231,Adenoma benign,10001233,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9265,celebrex,4,M377,preexisting_condition_or_risk_factor,S3,4121,Not_AE_Candidate,Pain,10033371,Pain,10033371,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9266,celebrex,2,M378,preexisting_condition_or_risk_factor,S3,4481,Not_AE_Candidate,Post MI,10036231,Myocardial infarction,10028596,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9267,celebrex,2,M379,preexisting_condition_or_risk_factor,S3,4682,Not_AE_Candidate,Post MI,10036231,Myocardial infarction,10028596,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9268,celebrex,2,M380,preexisting_condition_or_risk_factor,S3,4886,Not_AE_Candidate,Post MI,10036231,Myocardial infarction,10028596,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9269,celebrex,2,M351,preexisting_condition_or_risk_factor,S3,5057,Not_AE_Candidate,MI,10027524,Myocardial infarction,10028596,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9270,celebrex,2,M352,preexisting_condition_or_risk_factor,S3,5195,Not_AE_Candidate,MI,10027524,Myocardial infarction,10028596,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9271,celebrex,20,M353,preexisting_condition_or_risk_factor,S3,6109,Not_AE_Candidate,Peptic ulcer disease,10034343,Peptic ulcer,10034341,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9272,celebrex,11,M354,preexisting_condition_or_risk_factor,S3,6137,Not_AE_Candidate,GI bleed,10018230,Gastrointestinal haemorrhage,10017955,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9273,celebrex,13,M381,preexisting_condition_or_risk_factor,S3,6722,Not_AE_Candidate,Chronic liver disease,10008953,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9274,celebrex,12,M355,preexisting_condition_or_risk_factor,S3,6743,Not_AE_Candidate,Coagulopathy,10009802,Coagulopathy,10009802,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9275,celebrex,11,M356,preexisting_condition_or_risk_factor,S3,7448,Not_AE_Candidate,GI bleed,10018230,Gastrointestinal haemorrhage,10017955,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9276,celebrex,13,M357,preexisting_condition_or_risk_factor,S3,10296,Not_AE_Candidate,Heart failure,10019279,Cardiac failure,10007554,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9277,celebrex,13,M358,preexisting_condition_or_risk_factor,S3,11116,Not_AE_Candidate,Heart failure,10019279,Cardiac failure,10007554,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9278,celebrex,13,M359,preexisting_condition_or_risk_factor,S3,11256,Not_AE_Candidate,Heart failure,10019279,Cardiac failure,10007554,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9279,celebrex,23,M360,preexisting_condition_or_risk_factor,S3,11890,Not_AE_Candidate,Impaired renal function,10021523,Renal impairment,10062237,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9280,celebrex,11,M361,preexisting_condition_or_risk_factor,S3,11915,Not_AE_Candidate,Dehydration,10012174,Dehydration,10012174,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9281,celebrex,11,M362,preexisting_condition_or_risk_factor,S3,11928,Not_AE_Candidate,Hypovolemia,10021139,Hypovolaemia,10021137,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9282,celebrex,13,M363,preexisting_condition_or_risk_factor,S3,11943,Not_AE_Candidate,Heart failure,10019279,Cardiac failure,10007554,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9283,celebrex,17,M364,preexisting_condition_or_risk_factor,S3,11958,Not_AE_Candidate,Hepatic function abnormal,10019670,Hepatic function abnormal,10019670,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9284,celebrex,13,M365,preexisting_condition_or_risk_factor,S3,12257,Not_AE_Candidate,Renal disease,10051051,Nephropathy,10029151,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9285,celebrex,13,M366,preexisting_condition_or_risk_factor,S3,12379,Not_AE_Candidate,Renal disease,10051051,Nephropathy,10029151,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9286,celebrex,10,M384,preexisting_condition_or_risk_factor,S3,12421,Not_AE_Candidate,Dehydration,10012174,Dehydration,10012174,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9287,celebrex,11,M385,preexisting_condition_or_risk_factor,S3,12435,Not_AE_Candidate,Hypovolemia,10021139,Hypovolaemia,10021137,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9288,celebrex,"5,10",M386,preexisting_condition_or_risk_factor,S3,"12526,12543",Not_AE_Candidate,Renal impairment,10062237,Renal impairment,10062237,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9289,celebrex,18,M387,preexisting_condition_or_risk_factor,S3,12535,Not_AE_Candidate,Hepatic impairment,10052254,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9290,celebrex,13,M388,preexisting_condition_or_risk_factor,S3,12555,Not_AE_Candidate,Heart failure,10019279,Cardiac failure,10007554,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9291,celebrex,11,M389,preexisting_condition_or_risk_factor,S3,12570,Not_AE_Candidate,Dehydration,10012174,Dehydration,10012174,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9292,celebrex,11,M390,preexisting_condition_or_risk_factor,S3,12586,Not_AE_Candidate,Hypovolemia,10021139,Hypovolaemia,10021137,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9293,celebrex,13,M367,preexisting_condition_or_risk_factor,S3,12710,Not_AE_Candidate,Renal disease,10051051,Nephropathy,10029151,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9294,celebrex,13,M391,preexisting_condition_or_risk_factor,S3,12853,Not_AE_Candidate,Renal disease,10051051,Nephropathy,10029151,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9295,celebrex,16,M392,preexisting_condition_or_risk_factor,S3,13083,Not_AE_Candidate,Renal impairment,10062237,Renal impairment,10062237,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9296,celebrex,37,M393,preexisting_condition_or_risk_factor,S3,13181,Not_AE_Candidate,Hyporeninemic hypoaldosteronism,10053988,Hypoaldosteronism,10020944,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9297,celebrex,6,M368,preexisting_condition_or_risk_factor,S3,13865,Not_AE_Candidate,Asthma,10003553,Asthma,10003553,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9298,celebrex,14,M396,preexisting_condition_or_risk_factor,S3,13932,Not_AE_Candidate,Rhinosinusitis,10052106,Sinusitis,10040753,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9299,celebrex,12,M370,preexisting_condition_or_risk_factor,S3,13962,Not_AE_Candidate,Nasal polyps,10028756,Nasal polyps,10028756,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9300,celebrex,12,M371,preexisting_condition_or_risk_factor,S3,14002,Not_AE_Candidate,Bronchospasm,10006482,Bronchospasm,10006482,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9301,celebrex,22,M372,preexisting_condition_or_risk_factor,S3,14023,Not_AE_Candidate,Drug intolerance,10061822,Drug intolerance,10061822,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9302,celebrex,"14,6",M373,preexisting_condition_or_risk_factor,S3,"14023,14056",Not_AE_Candidate,Drug intolerance,10061822,Drug intolerance,10061822,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9303,celebrex,16,M397,preexisting_condition_or_risk_factor,S3,14072,Not_AE_Candidate,Drug cross-reactivity,10076743,Therapeutic product cross-reactivity,10079645,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9304,celebrex,6,M374,preexisting_condition_or_risk_factor,S3,14340,Not_AE_Candidate,Asthma,10003553,Asthma,10003553,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9305,celebrex,8,M399,preexisting_condition_or_risk_factor,S3,15338,Not_AE_Candidate,Pregnant,10036586,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9306,celebrex,10,M401,preexisting_condition_or_risk_factor,S3,15570,Not_AE_Candidate,Blood loss of (NOS),10005645,Haemorrhage,10055798,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9307,celebrex,15,M402,preexisting_condition_or_risk_factor,S3,15582,Not_AE_Candidate,Fluid retention,10016807,Fluid retention,10016807,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9308,celebrex,24,M403,preexisting_condition_or_risk_factor,S3,15628,Not_AE_Candidate,Erythropoiesis abnormal,10049467,Erythropoiesis abnormal,10049467,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9309,celebrex,21,M375,preexisting_condition_or_risk_factor,S3,16123,Not_AE_Candidate,Disorder coagulation,10013206,Coagulopathy,10009802,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9310,tradjenta,16,M1,preexisting_condition_or_risk_factor,S1,1107,Not_AE_Candidate,Renal impairment,10062237,Renal impairment,10062237,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9311,tradjenta,16,M2,preexisting_condition_or_risk_factor,S1,6174,Not_AE_Candidate,Renal impairment,10062237,Renal impairment,10062237,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9312,tradjenta,14,M4,preexisting_condition_or_risk_factor,S1,6202,Not_AE_Candidate,GFR decreased,10018214,Glomerular filtration rate decreased,10018358,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9313,tradjenta,12,M56,preexisting_condition_or_risk_factor,S2,1496,Not_AE_Candidate,Pancreatitis,10033645,Pancreatitis,10033645,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9314,tradjenta,16,M55,preexisting_condition_or_risk_factor,S2,2011,Not_AE_Candidate,Renal impairment,10062237,Renal impairment,10062237,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9315,tradjenta,10,M58,preexisting_condition_or_risk_factor,S2,2974,Not_AE_Candidate,Angioedema,10002424,Angioedema,10002424,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9316,inlyta,29,M101,preexisting_condition_or_risk_factor,S2,4977,Not_AE_Candidate,Embolism arterial,10014513,Embolism arterial,10014513,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9317,inlyta,27,M103,preexisting_condition_or_risk_factor,S2,6044,Not_AE_Candidate,Venous embolism,10074664,Embolism venous,10014522,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9318,inlyta,16,M105,preexisting_condition_or_risk_factor,S2,6771,Not_AE_Candidate,Brain metastases,10006128,Metastases to central nervous system,10059282,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9319,inlyta,32,M106,preexisting_condition_or_risk_factor,S2,6798,Not_AE_Candidate,Bleeding gastrointestinal,10005116,Gastrointestinal haemorrhage,10017955,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9320,inlyta,43,M109,preexisting_condition_or_risk_factor,S2,8568,Not_AE_Candidate,Thyroid stimulating hormone decreased,10043769,Blood thyroid stimulating hormone decreased,10005832,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9321,inlyta,13,M110,preexisting_condition_or_risk_factor,S2,9091,Not_AE_Candidate,Wound healing delayed,10048036,Impaired healing,10021519,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9322,inlyta,4,M112,preexisting_condition_or_risk_factor,S2,10131,Not_AE_Candidate,Posterior reversible encephalopathy syndrome,10071066,Posterior reversible encephalopathy syndrome,10071066,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9323,inlyta,18,M121,preexisting_condition_or_risk_factor,S2,11317,Not_AE_Candidate,Hepatic impairment,10052254,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9324,inlyta,18,M115,preexisting_condition_or_risk_factor,S2,11337,Not_AE_Candidate,Child-Turcotte-Pugh class B,10076463,Child-Pugh-Turcotte score increased,10068287,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9325,inlyta,18,M122,preexisting_condition_or_risk_factor,S2,11491,Not_AE_Candidate,Hepatic impairment,10052254,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9326,inlyta,18,M116,preexisting_condition_or_risk_factor,S2,11511,Not_AE_Candidate,Child-Turcotte-Pugh class B,10076463,Child-Pugh-Turcotte score increased,10068287,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9327,inlyta,18,M123,preexisting_condition_or_risk_factor,S2,11584,Not_AE_Candidate,Hepatic impairment,10052254,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9328,inlyta,18,M117,preexisting_condition_or_risk_factor,S2,11604,Not_AE_Candidate,Child-Turcotte-Pugh class C,10076464,Child-Pugh-Turcotte score increased,10068287,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9329,inlyta,8,M118,preexisting_condition_or_risk_factor,S2,11817,Not_AE_Candidate,Pregnant,10036586,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9330,inlyta,8,M119,preexisting_condition_or_risk_factor,S2,11919,Not_AE_Candidate,Pregnant,10036586,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9331,inlyta,9,M120,preexisting_condition_or_risk_factor,S2,12267,Not_AE_Candidate,Pregnancy,10036556,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9332,aubagio,14,M2,preexisting_condition_or_risk_factor,S1,3332,Not_AE_Candidate,Hyperlipidemia,10020667,Hyperlipidaemia,10062060,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9333,aubagio,12,M3,preexisting_condition_or_risk_factor,S1,3351,Not_AE_Candidate,Hypertension,10020772,Hypertension,10020772,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9334,aubagio,20,M45,preexisting_condition_or_risk_factor,S2,1371,Not_AE_Candidate,Arthritis rheumatoid,10003268,Rheumatoid arthritis,10039073,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9335,aubagio,13,M47,preexisting_condition_or_risk_factor,S2,2225,Not_AE_Candidate,Chronic liver disease,10008953,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
