,file,sent_id,sent_start,sent_end,sentence,nonoseaeaeonlyasinstruction,nonoseaegeneralterm,notaecandidatepreexistingconditionorriskfactor,notaecandidateindication,nonoseaemanifestationorcomplication,nonoseaeaefromdruginteraction,nonoseaeaeratelteqplacebo,nonoseaenegation,nonoseaeaeanimal,nonoseaeodorwithdrawal,nonoseaeaefromofflabel,notaecandidatecontraindication,nonoseaeaeforanotherdruginclass,notaecandidateother,nonoseaeother
36,remeron,36,1053,1077,nonoseaenegation was not observed among mirtazapine-treated patients;  oselabeledaefromdruguse was +1.6 msec for mirtazapine and -3.1 msec for placebo.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,remeron,37,1077,1096,"Mirtazapine was associated with a mean  oselabeledaefromdruguse of 3.4 bpm, compared to 0.8 bpm for placebo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,remeron,38,1096,1145,"The clinical significance of these changes is unknown.\n', '\n', ' The effect of REMERON (mirtazapine) on QTc interval was assessed in a clinical randomized trial with placebo and positive (moxifloxacin) controls involving 54 healthy volunteers using exposure response analysis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,remeron,39,1145,1158,This trial showed a positive relationship between mirtazapine concentrations and  oselabeledaefromdruguse  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,remeron,40,1158,1197,"However, the degree of  nonoseaeaeonlyasinstruction observed with both 45 mg (therapeutic) and 75 mg (supratherapeutic) doses of mirtazapine was not at a level generally considered to be clinically meaningful.\n', '\n",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,remeron,41,1197,1205,"', '   Other Adverse Events Observed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,remeron,42,1205,1241,"During the Premarketing Evaluation of REMERON\n', '\n', '  During its premarketing assessment, multiple doses of REMERON (mirtazapine) Tablets were administered to 2796 patients in clinical studies.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,remeron,43,1241,1283,"The conditions and duration of exposure to mirtazapine varied greatly, and included (in overlapping categories) open and double-blind studies, uncontrolled and controlled studies, inpatient and outpatient studies, fixed-dose and titration studies.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,remeron,44,1283,1301,Untoward events associated with this exposure were recorded by clinical investigators using terminology of their own choosing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,remeron,45,1301,1363,"Consequently, it is not possible to provide a meaningful estimate of the proportion of individuals experiencing adverse events without first grouping similar types of untoward events into a smaller number of standardized event categories.\n', '\n', ' In the tabulations that follow, reported adverse events were classified using a standard COSTART-based dictionary terminology.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,remeron,46,1363,1399,"The frequencies presented, therefore, represent the proportion of the 2796 patients exposed to multiple doses of REMERON who experienced an event of the type cited on at least 1 occasion while receiving REMERON.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,remeron,47,1399,1542,"All reported events are included except those already listed in Table 4, those adverse experiences subsumed under COSTART terms that are either overly general or excessively specific so as to be uninformative, and those events for which a drug cause was very remote.\n', '\n', ' It is important to emphasize that, although the events reported occurred during treatment with REMERON, they were not necessarily caused by it.\n', '\n', ' Events are further categorized by body system and listed in order of decreasing frequency according to the following definitions: frequent adverse events are those occurring on 1 or more occasions in at least 1/100 patients; infrequent adverse events are those occurring in 1/100 to 1/1000 patients; rare events are those occurring in fewer than 1/1000 patients.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,remeron,48,1542,1556,Only those events not already listed in Table 4 appear in this listing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,remeron,49,1556,1671,"Events of major clinical importance are also described in the WARNINGS and PRECAUTIONS sections.\n', '\n', '    nonoseaegeneralterm  :  frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   rare:   oselabeledaefromdruguse   oselabeledaefromdruguse \n', '\n', '    nonoseaegeneralterm  :  frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,remeron,50,1671,1684,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,remeron,51,1684,1713,frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse and  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,remeron,52,1713,1716,rare:   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,remeron,53,1716,1741,"oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse of liver,  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,remeron,54,1741,1742,oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,remeron,55,1742,1743,\n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,remeron,56,1743,1774,"', '\n', '    nonoseaegeneralterm  :  rare:   oselabeledaefromdruguse   oselabeledaefromdruguse \n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,remeron,57,1774,1790,rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,remeron,58,1790,1803,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,remeron,59,1803,1815,frequent:   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,remeron,60,1815,1831,rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,remeron,61,1831,1844,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,remeron,62,1844,1858,frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,remeron,63,1858,1874,rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,remeron,64,1874,1887,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,remeron,65,1887,1951,frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,remeron,66,1951,1984,"rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse ( oselabeledaefromdruguse ,  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,remeron,67,1984,1997,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,remeron,68,1997,2015,frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,remeron,69,2015,2018,rare:   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,remeron,70,2018,2024,oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,remeron,71,2024,2025,oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,remeron,72,2025,2038,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,remeron,73,2038,2058,frequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,remeron,74,2058,2070,rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,remeron,75,2070,2104,"\n', '\n', '    nonoseaegeneralterm  :  infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,remeron,76,2104,2116,rare:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,remeron,77,2116,2129,"\n', '\n', '    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,remeron,78,2129,2161,frequent:   oselabeledaefromdruguse   infrequent:   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,remeron,79,2161,2164,rare:   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,remeron,80,2164,2178,oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,remeron,81,2178,2179,oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,remeron,82,2179,2192,"\n', '\n', '   Other Adverse Events Observed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,remeron,83,2192,2235,"During Postmarketing Evaluation of REMERON\n', '\n', '  Adverse events reported since market introduction, which were temporally (but not necessarily causally) related to mirtazapine therapy, include cases of the  oselabeledaefromdruguse  oselabeledaefromdruguse  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,remeron,84,2235,2299,"In the majority of these cases, however, concomitant drugs were implicated.\n', '\n', ' Cases of severe  oselabeledaefromdruguse  including  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse and  oselabeledaefromdruguse have also been reported.\n', '\n', '  oselabeledaefromdruguse and  oselabeledaefromdruguse \n', '\n', '    BOXED WARNING:",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,remeron,85,2299,2402,"\n', '\n', '    Suicidality and Antidepressant Drugs  \n', '\n', '   Antidepressants increased the risk compared to placebo of  oselabeledaeclasseffect thinking and  oselabeledaeclasseffect  oselabeledaeclasseffect and behavior ( oselabeledaeclasseffect  in children, adolescents, and young adults in short-term studies of  notaecandidateindication  and other  notaecandidatepreexistingconditionorriskfactor  Anyone considering the use of REMERON  (r)   (mirtazapine) Tablets or any other antidepressant in a child, adolescent, or young adult must balance this risk with the clinical need.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86,remeron,86,2402,2447,Short-term studies did not show an increase in the risk of  nonoseaeaeratelteqplacebo with antidepressants compared to placebo in adults beyond age 24; there was a reduction in risk with antidepressants compared to placebo in adults aged 65 and older.  ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,remeron,87,2447,2512,"notaecandidatepreexistingconditionorriskfactor and certain other  notaecandidatepreexistingconditionorriskfactor are themselves associated with increases in the risk of  nonoseaeaeonlyasinstruction  Patients of all ages who are started on antidepressant therapy should be monitored appropriately and observed closely for clinical worsening,  nonoseaeaeonlyasinstruction  or unusual  nonoseaeaeonlyasinstruction  Families and caregivers should be advised of the need for close observation and communication with the prescriber.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,remeron,88,2512,2522,REMERON is not approved for use in pediatric patients.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,remeron,89,2522,2527,(See   WARNINGS:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,remeron,90,2527,2561,"Clinical Worsening and  nonoseaeaeonlyasinstruction    PRECAUTIONS\n', '\n', '   General\n', '\n', '   Discontinuation Symptoms\n', '\n', '  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,remeron,91,2561,2587,"There have been reports of  oselabeledaefromdruguse (mirtazapine) Tablets (particularly when abrupt), including but not limited to the following:  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,remeron,92,2587,2601,"nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal (including  nonoseaeodorwithdrawal and  nonoseaeodorwithdrawal ,  ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,remeron,93,2601,2631,nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal   nonoseaeodorwithdrawal  and  nonoseaeodorwithdrawal  or other symptoms which may be of clinical significance.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,remeron,94,2631,2644,The majority of the reported cases are mild and self-limiting.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,remeron,95,2644,2768,"Even though these have been reported as adverse reactions, it should be realized that these symptoms may be related to underlying disease.\n', '\n', ' Patients currently taking REMERON should NOT discontinue treatment abruptly, due to risk of  oselabeledaefromdruguse  At the time that a medical decision is made to discontinue treatment with REMERON, a gradual reduction in the dose, rather than an abrupt cessation, is recommended.\n', '\n', '    Akathisia/Psychomotor Restlessness\n', '\n', '  The use of antidepressants has been associated with the development of  oselabeledaeclasseffect  characterized by a  oselabeledaefromdruguse  often accompanied by an  oselabeledaefromdruguse  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,remeron,96,2768,2782,This is most likely to occur within the first few weeks of treatment.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,remeron,97,2782,2824,"In patients who develop these symptoms, increasing the dose may be detrimental.\n', '\n', '    Hyponatremia\n', '\n', '   oselabeledaefromdruguse has been reported very rarely with the use of mirtazapine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,remeron,98,2824,2866,"Caution should be exercised in patients at risk, such as elderly patients or patients concomitantly treated with medications known to cause  nonoseaeaeonlyasinstruction \n', '\n', '    Somnolence\n', '\n', ""  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,remeron,99,2866,2900,"In US controlled studies,  oselabeledaefromdruguse was reported in 54% of patients treated with REMERON (mirtazapine) Tablets, compared to 18% for placebo and 60% for amitriptyline.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,remeron,100,2900,2925,"In these studies,  oselabeledaefromdruguse resulted in discontinuation for 10.4% of REMERON-treated patients, compared to 2.2% for placebo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,remeron,101,2925,2940,It is unclear whether or not tolerance develops to the somnolent effects of REMERON.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,remeron,102,2940,2983,Because of the potentially significant effects of REMERON on  nonoseaeaeonlyasinstruction  patients should be cautioned about engaging in activities requiring alertness until they have been able to assess the drug's effect on their own psychomotor performance (see  PRECAUTIONS:,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,remeron,103,2983,2989,Information for Patients  ).\n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,remeron,104,2989,3036,""", '\n', '    Dizziness\n', '\n', '  In US controlled studies,  oselabeledaefromdruguse was reported in 7% of patients treated with REMERON, compared to 3% for placebo and 14% for amitriptyline.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,remeron,105,3036,3107,"It is unclear whether or not tolerance develops to the  nonoseaeaeonlyasinstruction observed in association with the use of REMERON.\n', '\n', '    Increased Appetite/Weight Gain\n', '\n', '  In US controlled studies,  oselabeledaefromdruguse was reported in 17% of patients treated with REMERON, compared to 2% for placebo and 6% for amitriptyline.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,remeron,106,3107,3137,"In these same trials,  oselabeledaefromdruguse was reported in 7.5% of patients treated with mirtazapine, compared to 0% for placebo and 5.9% for amitriptyline.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,remeron,107,3137,3218,"In a pool of premarketing US studies, including many patients for long-term, open-label treatment, 8% of patients receiving REMERON discontinued for  oselabeledaefromdruguse  In an 8-week-long pediatric clinical trial of doses between 15 to 45 mg/day, 49% of REMERON-treated patients had a  oselabeledaefromdruguse of at least 7%, compared to 5.7% of placebo-treated patients (see  PRECAUTIONS:",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,remeron,108,3218,3223,Pediatric Use  ).\n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,remeron,109,3223,3261,"', '\n', '    Cholesterol/Triglycerides\n', '\n', '  In US controlled studies, nonfasting  oselabeledaefromdruguse to >=20% above the upper limits of normal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,remeron,110,3261,3284,"were observed in 15% of patients treated with REMERON, compared to 7% for placebo and 8% for amitriptyline.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,remeron,111,3284,3294,"In these same studies, nonfasting  oselabeledaefromdruguse to >",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,remeron,112,3294,3395,"=500 mg/dL were observed in 6% of patients treated with mirtazapine, compared to 3% for placebo and 3% for amitriptyline.\n', '\n', '     oselabeledaefromdruguse \n', '  Clinically significant  oselabeledaefromdruguse (>=3 times the upper limit of the normal range) were observed in 2.0% (8/424) of patients exposed to REMERON in a pool of short-term US controlled trials, compared to 0.3% (1/328) of placebo patients and 2.0% (3/181) of amitriptyline patients.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,remeron,113,3395,3438,"Most of these patients with  nonoseaeaeonlyasinstruction did not develop signs or symptoms associated with  nonoseaenegation  While some patients were discontinued for the  oselabeledaefromdruguse  in other cases, the enzyme levels returned to normal despite continued REMERON treatment.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,remeron,114,3438,3505,"REMERON should be used with caution in patients with  notaecandidatepreexistingconditionorriskfactor (see  CLINICAL PHARMACOLOGY  and  DOSAGE AND ADMINISTRATION  ).\n', '\n', '    Activation of Mania/Hypomania\n', '\n', '   oselabeledaefromdruguse  oselabeledaefromdruguse occurred in approximately 0.2% (3/1299 patients) of REMERON-treated patients in US studies.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,remeron,115,3505,3535,"Although the incidence of  oselabeledaefromdruguse  oselabeledaefromdruguse was very low during treatment with mirtazapine, it should be used carefully in patients with a history of  notaecandidatepreexistingconditionorriskfactor  ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,remeron,116,3535,3536,notaecandidatepreexistingconditionorriskfactor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,remeron,117,3536,3578,"\n', '\n', '    Seizure\n', '\n', '  In premarketing clinical trials, only 1  oselabeledaefromdruguse was reported among the 2796 US and non-US patients treated with REMERON.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,remeron,118,3578,3596,"However, no controlled studies have been carried out in patients with a history of  notaecandidatepreexistingconditionorriskfactor  ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,remeron,119,3596,3644,"Therefore, care should be exercised when mirtazapine is used in these patients.\n', '\n', '    Use in Patients with Concomitant Illness\n', '\n', '  Clinical experience with REMERON in patients with concomitant systemic illness is limited.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,remeron,120,3644,3715,"Accordingly, care is advisable in prescribing mirtazapine for patients with diseases or conditions that affect metabolism or hemodynamic responses.\n', '\n', ' REMERON has not been systematically evaluated or used to any appreciable extent in patients with a recent history of  notaecandidatepreexistingconditionorriskfactor or other significant  notaecandidatepreexistingconditionorriskfactor  REMERON was associated with significant  oselabeledaefromdruguse in early clinical pharmacology trials with normal volunteers.  ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,remeron,121,3715,3727,oselabeledaefromdruguse was infrequently observed in clinical trials with  notaecandidatepreexistingconditionorriskfactor patients.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,remeron,122,3727,3899,"REMERON should be used with caution in patients with known  notaecandidatepreexistingconditionorriskfactor or cerebrovascular  notaecandidatepreexistingconditionorriskfactor  notaecandidatepreexistingconditionorriskfactor that could be exacerbated by  nonoseaeaeonlyasinstruction (history of  notaecandidatepreexistingconditionorriskfactor   notaecandidatepreexistingconditionorriskfactor  or  notaecandidatepreexistingconditionorriskfactor  and conditions that would predispose patients to  nonoseaeaeonlyasinstruction ( notaecandidatepreexistingconditionorriskfactor   notaecandidatepreexistingconditionorriskfactor  and treatment with antihypertensive medication).\n', '\n', ' Mirtazapine clearance is decreased in patients with moderate [ notaecandidatepreexistingconditionorriskfactor  ] and severe [ notaecandidatepreexistingconditionorriskfactor  ]  notaecandidatepreexistingconditionorriskfactor  and also in patients with  notaecandidatepreexistingconditionorriskfactor  Caution is indicated in administering REMERON to such patients (see  CLINICAL PHARMACOLOGY  and  DOSAGE AND ADMINISTRATION  ).\n', '\n', '    Information for Patients\n', '\n', '  Prescribers or other health professionals should inform patients, their families, and their caregivers about the benefits and risks associated with treatment with REMERON (mirtazapine) Tablets and should counsel them in its appropriate use.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,remeron,123,3899,3933,"A patient Medication Guide about ""Antidepressant Medicines,  nonoseaeaeonlyasinstruction and other Serious  nonoseaeaeonlyasinstruction  and  nonoseaeaeonlyasinstruction Thoughts or  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction or Actions"" is available for REMERON.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,remeron,124,3933,3962,"The prescriber or health professional should instruct patients, their families, and their caregivers to read the Medication Guide and should assist them in understanding its contents.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,remeron,125,3962,3987,Patients should be given the opportunity to discuss the contents of the Medication Guide and to obtain answers to any questions they may have.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,remeron,126,3987,4119,"The complete text of the Medication Guide is reprinted at the end of this document.\n', '\n', ' Patients should be advised of the following issues and asked to alert their prescriber if these occur while taking REMERON.\n', '\n', '    Clinical Worsening and Suicide Risk\n', '\n', ""  Patients, their families, and their caregivers should be encouraged to be alert to the emergence of  nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction ( nonoseaeaeonlyasinstruction ,  nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction  other  nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction  and  nonoseaeaeonlyasinstruction  especially early during antidepressant treatment and when the dose is adjusted up or down.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,remeron,127,4119,4150,"Families and caregivers of patients should be advised to look for the emergence of such symptoms on a day-to-day basis, since changes may be abrupt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,remeron,128,4150,4185,"Such symptoms should be reported to the patient's prescriber or health professional, especially if they are severe, abrupt in onset, or were not part of the patient's presenting symptoms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,remeron,129,4185,4367,"Symptoms such as these may be associated with an increased risk for  nonoseaeaeonlyasinstruction thinking and  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction and behavior and indicate a need for very close monitoring and possibly changes in the medication.\n"", '\n', '    Agranulocytosis\n', '\n', '  Patients who are to receive REMERON should be warned about the risk of developing  nonoseaeaeonlyasinstruction  Patients should be advised to contact their physician if they experience any indication of  nonoseaeaeonlyasinstruction such as  nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction   nonoseaeaeonlyasinstruction  or other possible signs of  nonoseaeaeonlyasinstruction  Particular attention should be paid to any flu-like complaints or other symptoms that might suggest  nonoseaeaeonlyasinstruction \n', '\n', '    Interference with Cognitive and Motor Performance\n', '\n', '  REMERON may  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction judgment, thinking, and particularly,  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction judgment,  nonoseaeaeonlyasinstruction  and particularly, motor skills, because of its prominent  nonoseaeaeonlyasinstruction  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,remeron,130,4367,4374,The  nonoseaeaeonlyasinstruction associated with mirtazapine use,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,remeron,131,4374,4394,"may  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction drive,  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction drive, use machines, or  nonoseaeaeonlyasinstruction  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
