_id,batch,concept_code,concept_code_system,end,experiencer,inserted_date,job_id,negation,nlpql_feature,owner,phenotype_final,pipeline_id,pipeline_type,report_date,report_id,report_type,section,sentence,solr_id,source,start,subject,temporality,term
5c74305c8625dd043c867f8a,50,,,131,Patient,13:48.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_437757,Clinical Trial Inclusion Criteria,UNKNOWN,"Histological documentation of aggressive B cell NHL Planned to receive systemic anticancer therapy with at least 6 cycles of R-CHOP-21, according to local standards 5.",ct_inc_437757,AACT,125,NCT02044276,Recent,R-CHOP
5c74305d8625dd0431867f93,220,,,912,Patient,13:49.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_484338,Clinical Trial Inclusion Criteria,UNKNOWN,"Patients must have a histologically confirmed diagnosis of aggressive B-cell lymphoma (diffuse large B-cell lymphoma [DLBCL], Burkitt lymphoma [BL], etc.)expressing the CD20 antigen and have failed at least one prior standard systemic therapy - Patients must have relapsed after high-dose therapy and autologous transplantation or be ineligible for high-dose therapy and autologous transplantation; patients that have failed autologous transplantation are those with persistent disease > 30 days after transplant; those ineligible for autologous transplant include those with chemoresistant disease (i.e., patients who have not achieved a partial response or better with their most recent chemotherapy regimen), are expected to have a poor outcome from autologous transplant (e.g., DLBCL relapsing within one year of rituximab, cyclophosphamide, doxorubicin hydrochloride, vincristine sulfate, prednisone [R-CHOP]-like chemotherapy, double hit lymphoma, v-myc myelocytomatosis viral oncogene homolog (avian) positive [MYC+] lymphoma, persistent positron emission tomography [PET] positivity after chemotherapy), are unable to collect sufficient or tumor-free autologous stem cells per Seattle Cancer Care Alliance (SCCA) standard practice, are unable to tolerate the high-dose autologous conditioning regimens, or who refuse a high-dose autologous transplant regimen - Creatinine (Cr) < 2.0 - Bilirubin",ct_inc_484338,AACT,906,NCT01434472,Historical,R-CHOP
5c74305d8625dd0457867f84,70,,,261,Patient,13:49.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_420797,Clinical Trial Inclusion Criteria,UNKNOWN,"Participants must have histologically documented diagnosis of NHL (and exhausted options considered standard of care) as defined in the World Health Organization classification scheme and relapsed following or be refractory to standard treatments such as R-CHOP, R-CVP, or fludarabine based regimens.",ct_inc_420797,AACT,255,NCT02265731,Recent,R-CHOP
5c74305e8625dd0457867f87,70,,,91,Patient,13:50.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_492405,Clinical Trial Exclusion Criteria,UNKNOWN,"Subject must have relapsed following or be refractory to standard treatments such as R-CHOP, R-CVP, or fludarabine based regimens.",ct_exc_492405,AACT,85,NCT01328626,Recent,R-CHOP
5c74305e8625dd0457867f8a,70,,,101,Patient,13:50.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_448591,Clinical Trial Inclusion Criteria,UNKNOWN,"Be designated to receive cytotoxic chemotherapy including one or more of the following agents: R-CHOP, ABVD, Liposomal doxorubicin (Caelyx) or liposomal daunorubicin (Daunoxome) or Paclitaxel",ct_inc_448591,AACT,95,NCT01902693,Recent,R-CHOP
5c74305e8625dd0457867f8d,70,,,62,Patient,13:50.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_548371,Clinical Trial Inclusion Criteria,UNKNOWN, may be enrolled in this study after the first cycle of R-CHOP if all screening evaluations were performed prior to the first cycle of chemotherapy.- Ann Arbor stage 3 or 4 - Age greater than or equal to 18 years - Patient must give written informed consent.-,ct_inc_548371,AACT,56,NCT00590941,Hypothetical,R-CHOP
5c74305e8625dd0457867f8e,70,,,107,Patient,13:50.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_548371,Clinical Trial Inclusion Criteria,UNKNOWN,A patient enrolled in another clinical trial may also enroll in this study if the other trial has an R-CHOP treatment arm and the patient is randomized to the R-CHOP only arm.,ct_inc_548371,AACT,101,NCT00590941,Hypothetical,R-CHOP
5c74305e8625dd0457867f91,70,,,203,Patient,13:51.0,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_392045,Clinical Trial Inclusion Criteria,UNKNOWN,"(MCL Wave 3 only) - Subject has evaluable disease and requires treatment in the opinion of the investigator.- Subject must have relapsed following or be refractory to 1 standard treatments such as R-CHOP, R-CVP, bendamustine, lenalidomide-rituximab, or fludarabine-based regimens.- Subject has an Eastern Cooperative Oncology Group (ECOG) performance score of less than or equal to 2.- Subject must have adequate bone marrow independent of growth factor support per local laboratory reference range at Screening.- Subject must have adequate coagulation, renal, and hepatic function, per laboratory reference range at Screening.- NHL subjects who have a history of an autologous stem cell transplant (e.g., bone marrow) must be > 6 months post-transplant (prior to the first dose of study drug) and must not require any growth factor support.",ct_inc_392045,AACT,197,NCT02640833,Historical,R-CHOP
5c74305f8625dd043c867f91,50,,,76,Patient,13:51.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_493723,Clinical Trial Exclusion Criteria,UNKNOWN,Exclusion Criteria: Patients who had received chemotherapy other than R-CHOP or R-CVP after diagnosis 2.,ct_exc_493723,AACT,70,NCT01311232,Recent,R-CHOP
5c74305f8625dd0457867f98,70,,,71,Patient,13:51.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_404784,Clinical Trial Inclusion Criteria,UNKNOWN,Inclusion Criteria: - 19 or older - newly diagnosed with DLBCL - R-CHOP chemotherapy - offer informed consent,ct_inc_404784,AACT,65,NCT02474550,Recent,R-CHOP
5c7430608625dd043c867f95,50,,,143,Patient,13:52.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_472146,Clinical Trial Exclusion Criteria,UNKNOWN,"The subject must have received first line therapy with Rituximab-Cyclophosphamide, Hydroxydaunomycin, Vincristine (Oncovin), Prednisone (R-CHOP) [or a similar standard rituximab-containing front-line chemoimmunotherapy regimen including, but not limited to Etoposide, Prednisone, Vincristine (Oncovin), Cyclophosphamide, Doxorubicin (Hydrochloride) + Rituximab (EPOCH + R); Rituximab, Cyclophosphamide, Etoposide, Procarbazine, Prednisone (RCEPP); Rituximab, Cyclophosphamide, Mitoxantrone (Novantrone), Vincristine (Oncovin), Prednisone (RCNOP); Dose-adjusted-Etoposide, Prednisone, Vincristine(Oncovin), Cyclophosphamide, Doxorubicin (Hydrocloride) (DA-EPOCH); and Rituximab, Cyclophosphamide, Etoposide, Vincristine (Oncovin), Prednisone (RCEOP)].- Subject must have adequate coagulation, renal, and hepatic function, per laboratory reference range at Screening.",ct_exc_472146,AACT,137,NCT01594229,Recent,R-CHOP
5c7430608625dd043c867f96,50,,,564,Patient,13:52.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_472146,Clinical Trial Exclusion Criteria,UNKNOWN,"Exclusion Criteria: - Subject has been diagnosed with Post-Transplant Lymphoproliferative Disease, Burkitt's lymphoma, Burkitt-like lymphoma, lymphoblastic lymphoma/leukemia, chronic lymphocytic leukemia, small lymphocytic lymphoma or mantle cell lymphoma (MCL).- Subject has refractory diffuse large B-cell lymphoma, defined as meeting any of the following criteria: - Subject progressed during or within 3 months of completion of a planned course of first-line therapy with Rituximab-Cyclophosphamide, Hydroxydaunomycin, Vincristine (Oncovin), Prednisone (R-CHOP) or an equivalent regimen; - Subject had no response (i.e., stable disease only) to first-line therapy with R-Cyclophosphamide, Hydroxydaunomycin, Vincristine (Oncovin), Prednisone (R-CHOP) or an equivalent regimen; - Subject progressed during or within 2 months of completion of their last planned course of salvage therapy with chemotherapy (with or without rituximab, may include autologous stem cell transplant).- Subject has tested positive for human immunodeficiency virus (HIV).- Subject has a cardiovascular disability status of New York Heart Association Class greater or equal to Class 2 is defined as cardiac disease in which patients are comfortable at rest but ordinary physical activity, results in fatigue, palpitations, dyspnea or anginal pain.- Subject has a significant history of renal, neurologic, psychiatric, endocrinologic, metabolic, immunologic, or hepatic disease that in the opinion of the Investigator would adversely affect his/her participating in this study.",ct_exc_472146,AACT,558,NCT01594229,Historical,R-CHOP
5c7430608625dd0457867fa0,70,,,116,Patient,13:52.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_398599,Clinical Trial Inclusion Criteria,UNKNOWN,Inclusion Criteria: - Patients with newly diagnosed CD20+ DLBCL - 65 years old or over - Scheduled to receive R-CHOP chemotherapy - Informed consent,ct_inc_398599,AACT,110,NCT02555267,Recent,R-CHOP
5c7430608625dd0452867f8f,40,,,377,Patient,13:52.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_493723,Clinical Trial Inclusion Criteria,UNKNOWN,Patients who had received at least two cycles of rituximab-CHOP or rituximab-CVP as a primary treatment Patients with a history of previous exposure to HBV - HBV surface antigen (HBs Ag) positive Or - HBV core antibody (IgG anti-HBc antibody) positive Patients with documented HBV reactivation (definite or presumptive) occurring during treatment (at least two cycles of R-CHOP or R-CVP) or within 12 months after the last dose of rituximab - Definitive HBV reactivation - Elevation of serum HBV DNA level >1 log IU/mL from baseline or absolute increase of HBV DNA by 6 log10 IU/mL in HBsAg positive patients - Presumptive HBV reactivation - Increase of ALT (3x baseline value or absolute value of 100 U/L) and positive conversion of HBs Ag in previously HBsAg-negative patients,ct_inc_493723,AACT,371,NCT01311232,Historical,R-CHOP
5c7430618625dd0452867f93,40,,,71,Patient,13:53.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_447673,Clinical Trial Inclusion Criteria,UNKNOWN,Inclusion Criteria: - Previously untreated NHL suitable for CHOP/R-CHOP treatment - Age range 18-80 years old - HBsAg positive with high level of HBV DNA - Eastern Cooperative Oncology Group performance status 0-2 - Life expectancy of more than 3 months -,ct_inc_447673,AACT,65,NCT01914744,Recent,R-CHOP
5c7430618625dd043c867f9f,50,,,169,Patient,13:53.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_452271,Clinical Trial Inclusion Criteria,UNKNOWN,Patients who are not transplant eligible or who did not respond to chemotherapy may be considered for the study following a single regimen of chemotherapy such as R-CHOP or R-EPOCH.There,ct_inc_452271,AACT,163,NCT01854606,Recent,R-CHOP
5c7430628625dd043c867fa2,50,,,130,Patient,13:54.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_486783,Clinical Trial Inclusion Criteria,UNKNOWN,Patients who are not transplant eligible may be considered for the study following a single regimen of chemotherapy such as R-CHOP or R-EPOCH alone.,ct_inc_486783,AACT,124,NCT01402440,Recent,R-CHOP
5c7430638625dd0452867fa5,40,,,193,Patient,13:55.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_359513,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Histological confirmation of relapsed/refractory diffuse large B-cell lymphoma after prior rituximab and anthracycline-containing systemic treatment regimen such as R-CHOP (rituximab, cyclophosphamide, doxorubicin, vincristine, and prednisone), R-EPOCH (rituximab, etoposide phosphate, prednisone, vincristine sulfate, cyclophosphamide, doxorubicin hydrochloride), R-HyperCVAD (rituximab, cyclophosphamide, vincristine sulfate, doxorubicin hydrochloride, dexamethasone) etc.",ct_inc_359513,AACT,187,NCT03064867,Historical,R-CHOP
5c7430678625dd04c0867f85,30,,,279,Patient,13:59.8,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_515733,Clinical Trial Inclusion Criteria,UNKNOWN,"Subjects with histologically proven follicular lymphoma (grade 1, 2, or 3a), in clinical relapse/progression requiring treatment - Subjects must have had first line treatment consisting of rituximab with or without rituximab maintenance therapy (i.e.rituximab monotherapy, R-CHOP, R-CVP, R-FND, etc) -",ct_inc_515733,AACT,273,NCT01022255,Recent,R-CHOP
5c7430678625dd04c0867f8b,30,,,106,Patient,14:00.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_507723,Clinical Trial Inclusion Criteria,UNKNOWN,"Follicular lymphoma patients previously treated with the combination of rituximab and chemotherapy (R-CHOP, R-CVP, R-fludarabine), having received rituximab maintenance, refractory to a first line (excluding radiotherapy) or relapsed after having achieved any response to previous treatment.4.",ct_inc_507723,AACT,100,NCT01127841,Recent,R-CHOP
5c7430688625dd04c0867f8f,30,,,344,Patient,14:00.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_344464,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Complete response of lymphoma (Cheson criteria 2007) after initial treatment - Malin lymphoma (Hodgkin or not) treated with anthracyclines for at least 6 cycles : Adriamycin, Bleomycin, Vinblastine, and Dacarbazine (ABVD) or BEACOPP, Cyclophosphamide, hydroxydaunomycin, Oncovin, and prednisone (CHOP) et Rituximab (R-CHOP), miniCHOP et RminiCHOP, RACVBP having received or not an intensification with autologous hematopoietic stem cell transplantation in first-line - Registered the consent to be included in this study",ct_inc_344464,AACT,338,NCT03260855,Recent,R-CHOP
5c7430698625dd04cb867f8a,260,,,407,Patient,14:01.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_407198,Clinical Trial Inclusion Criteria,UNKNOWN,"< 3 x upper limit of normal (ULN) - Creatinine =< 2.0 mg/dL OR creatinine clearance (calculated clearance permitted) >= 40 mL/min by Cockcroft-Gault formula - Prothrombin time (PT)/ international normalized ration (INR) < 1.5 x ULN and partial thromboplastin time (PTT) (activated [a]PTT) < 1.5 x ULN - Patient must have progressed or be refractory to prior anthracycline-containing chemotherapy (e.g.R-CHOP, DA-EPOCH-R, etc) -",ct_inc_407198,AACT,401,NCT02443077,Historical,R-CHOP
5c7430698625dd04c0867f9d,30,,,311,Patient,14:01.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_387514,Clinical Trial Inclusion Criteria,UNKNOWN," may enroll in the study based on the local laboratory evaluation, but these should be confirmed by the UNC Hematopathology Laboratory retrospectively - Positive for CD20 via immunophenotyping - Prior Treatment: Previously untreated or who received a maximum of one cycle of combination chemotherapy (i.e.R-CHOP, R-EPOCH, or R-hyperCVAD) within 4 weeks of study entry except patients who require dose reduction after the first cycle of off-study R-EPOCH.- Measurable disease as assessed by 2 dimensional measurements by CT ( 1.5 cm).- Adequate organ function as demonstrated by: - Bone marrow function (without platelet transfusion or myeloid growth factor support within two weeks of screening) as demonstrated by: - Hemoglobin 8 g/dL - Absolute neutrophil count (ANC) 1,000 cells/mm3 - Platelet count 75,000/mm3 - And hepatic and renal function as demonstrated by: - Aspartate aminotransferase (AST) and Alanine Aminotransferase (ALT)",ct_inc_387514,AACT,305,NCT02700022,Historical,R-CHOP
5c74306a8625dd04c0867fa2,30,,,89,Patient,14:02.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_454155,Clinical Trial Inclusion Criteria,UNKNOWN,"Previously untreated for DLBCL - Intended initial treatment to include 2 cycles of R-CHOP, R-EPOCH or R-CEPP using standard doses and schedule.(68, 69) R-CHOP chemoimmunotherapy may be given every 14 days or every 21 days.(4, 70)",ct_inc_454155,AACT,83,NCT01829958,Recent,R-CHOP
5c74306b8625dd04cb867f94,260,,,151,Patient,14:03.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_342748,Clinical Trial Inclusion Criteria,UNKNOWN,T-cell/histiocyte-rich DLBCL Subject is considered an appropriate candidate (per Investigator assessment) for induction therapy with 6 cycles of R-CHOP-21 immunochemotherapy.,ct_inc_342748,AACT,145,NCT03283202,Recent,R-CHOP
5c74306d8625dd0506867f84,80,,,116,Patient,14:05.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_348238,Clinical Trial Inclusion Criteria,UNKNOWN,Inclusion Criteria: - Patients with newly diagnosed CD20+ DLBCL - 65 years old or over - Scheduled to receive R-CHOP chemotherapy - Informed consent,ct_inc_348238,AACT,110,NCT03211702,Recent,R-CHOP
5c74306d8625dd0506867f88,80,,,74,Patient,14:05.3,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_573486,Clinical Trial Inclusion Criteria,UNKNOWN,"Hodgkins lymphoma, CD20 positive - Chemotherapy treatments planned (R-CHOP) but not started",ct_inc_573486,AACT,68,NCT00256490,Recent,R-CHOP
5c74306d8625dd0506867f8a,80,,,74,Patient,14:05.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_507469,Clinical Trial Inclusion Criteria,UNKNOWN,- Diagnosis of diffuse large B-cell lymphoma - Treated with CHOP or R-CHOP on ECOG-E4494,ct_inc_507469,AACT,68,NCT01131208,Recent,R-CHOP
5c74306d8625dd0506867f8c,80,,,227,Patient,14:05.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_548984,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Histologically confirmed, CD20+ B cell diffuse large cell lymphoma, with measurable or evaluable disease - Having no prior chemotherapy, immunotherapy or radiotherapy except for one cycle of CHOP or R-CHOP.",ct_inc_548984,AACT,221,NCT00582725,Historical,R-CHOP
5c74306d8625dd0506867f8e,80,,,289,Patient,14:05.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_543793,Clinical Trial Inclusion Criteria,UNKNOWN,"Patients receiving either:( Bolus or 48-hr infusion CHOP (cyclophosphamide 750 mg/m^2 IV Day 1, doxorubicin 25 mg/m^2/day IV given as bolus infusion or over 48 hours continuous infusion Days 1-2, vincristine 2 mg IV Day 1, prednisone PO 100 mg * 5 days) OR ( Bolus or 48-hr infusion R-CHOP (Rituximab 375mg/m^2 on Day 1+ CHOP as above).(For patients receiving R-CHOP, CHOP may be administered starting on Day 2 at the discretion of the treating physician Age",ct_inc_543793,AACT,283,NCT00651755,Recent,R-CHOP
5c74306d8625dd0506867f91,80,,,128,Patient,14:05.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_372257,Clinical Trial Inclusion Criteria,UNKNOWN,Adults treated for diffuse large B-cell lymphoma: - Diagnosed between 2010 and 2015 - Having received immuno-chemotherapy R-CHOP - Supported in the health facilities of the Languedoc-Rousillon,ct_inc_372257,AACT,122,NCT02898870,Recent,R-CHOP
5c74306d8625dd0506867f93,80,,,138,Patient,14:05.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_318598,Clinical Trial Inclusion Criteria,UNKNOWN,Adults treated for diffuse large B-cell lymphoma: - Diagnosed between 2010 and 2015 - Included in ProLyPhy search - Having received R-CHOP immuno-chemotherapy - Supported in health facilities in Languedoc-Rousillon Exclusion criterion:,ct_inc_318598,AACT,132,NCT03597685,Recent,R-CHOP
5c74306d8625dd0506867f95,80,,,27,Patient,14:06.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_567818,Clinical Trial Inclusion Criteria,UNKNOWN,"- Recently completed R-CHOP therapy and achieved remission - International Prognostic Index (IPI) score 3,4,5 - At least 18 years of age - Agree to study follow-up schedule",ct_inc_567818,AACT,21,NCT00332202,Recent,R-CHOP
5c74306e8625dd0518867f84,100,,,79,Patient,14:06.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_363268,Clinical Trial Inclusion Criteria,UNKNOWN,"Men must agree not to father a child during the therapy, - 6 to 8 cycles R-CHOP/like, total of 8 x Rituximab, - CR, CRu",ct_inc_363268,AACT,73,NCT03016000,Recent,R-CHOP
5c74306e8625dd0518867f86,100,,,42,Patient,14:06.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_562710,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - 4 to 8 cycles R-CHOP/like, total of 8x Rituximab - CR, CRu - ECOG/ 0.1 or 2 - Known IPI at time of diagnosis - Age",ct_inc_562710,AACT,36,NCT00400478,Recent,R-CHOP
5c74306f8625dd0518867f88,100,,,82,Patient,14:07.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_505427,Clinical Trial Inclusion Criteria,UNKNOWN,- Patients that achieved a complete (CR) or partial response (PR) after 6th R-CHOP chemotherapy - Aged over 18 years - ECOG performance status 0-2.,ct_inc_505427,AACT,76,NCT01157988,Recent,R-CHOP
5c7430738625dd0518867fa2,100,,,123,Patient,14:11.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_328750,Clinical Trial Inclusion Criteria,UNKNOWN,Histologically the first large-scaled B-cell lymphoma patient Diagnosis time 65 years old or older Patients planning R-CHOP chemotherapy,ct_inc_328750,AACT,117,NCT03465527,Recent,R-CHOP
5c7430778625dd0574867f89,270,,,96,Patient,14:15.4,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_424770,Clinical Trial Inclusion Criteria,UNKNOWN,"Further, at the investigator's discretion and for patients who are unstable, one cycle of R-CHOP is allowed prior to enrollment but no more than one cycle.",ct_inc_424770,AACT,90,NCT02213913,Historical,R-CHOP
5c7430778625dd0574867f8b,270,,,625,Patient,14:15.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_511903,Clinical Trial Inclusion Criteria,UNKNOWN,"Able to provide written informed consent - Eastern Cooperative Oncology Group (ECOG) performance status <=2 - Estimated life expectancy >=6 months - Serum creatinine of <=2.0 mg/dL or creatinine clearance >=50 mL/min - Alanine aminotransferase (ALT) and aspartate aminotransferase (AST) 2.5* upper limit of normal (ULN), and alkaline phosphatase and total bilirubin within normal limits - Left ventricular ejection fraction (LVEF) >=50% by multiple gated acquisition scan (MUGA) or cardiac echocardiogram (ECHO), prior for any patient to be treated with rituximab/cyclophosphamide/doxorubicin/vincristine/prednisolone (R-CHOP) -",ct_inc_511903,AACT,619,NCT01073163,Historical,R-CHOP
5c7430778625dd0574867f8d,270,,,130,Patient,14:15.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_526716,Clinical Trial Inclusion Criteria,UNKNOWN,">= 50% by multiple gated acquisition scan (MUGA) or cardiac echocardiogram (ECHO), prior for any patient to be treated with R-CHOP - A medically accepted method of contraception to be used by women of childbearing potential (not surgically sterile or at least 12 months naturally postmenopausal) -",ct_inc_526716,AACT,124,NCT00877006,Historical,R-CHOP
5c74307c8625dd05b6867f86,10,,,234,Patient,14:20.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_478558,Clinical Trial Inclusion Criteria,UNKNOWN,"Patient is 60-years of age or older at time of randomization Histologically confirmed Ann Arbor stage II, III, or IV DLBCL; or FCL Grade 3B according to the REAL/WHO classification (from initial diagnosis made prior to starting R-CHOP therapy).Results from a pre R-CHOP marrow shall be available for review.",ct_inc_478558,AACT,228,NCT01510184,Historical,R-CHOP
5c74307c8625dd05b6867f87,10,,,114,Patient,14:20.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_478558,Clinical Trial Inclusion Criteria,UNKNOWN,Patients who received pre-phase therapy for the purpose of improving performance status prior to initiating R-CHOP are eligible.(See CRF Manual for further clarification).,ct_inc_478558,AACT,108,NCT01510184,Historical,R-CHOP
5c74307c8625dd05b6867f88,10,,,157,Patient,14:20.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_478558,Clinical Trial Inclusion Criteria,UNKNOWN,"Bone marrow cellularity greater than 15%, no evidence of myelodysplasia morphologically and no evidence of involvement with lymphoma either at the pre R-CHOP marrow or on repeat assessment pre-Zevalin.",ct_inc_478558,AACT,151,NCT01510184,Recent,R-CHOP
5c74307e8625dd05b6867f91,10,,,211,Patient,14:22.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_415115,Clinical Trial Inclusion Criteria,UNKNOWN,"With a diagnosis formally established of DLBCL or transformed straightaway follicular lymphoma or 3B grade follicular lymphoma or Burkitt-like lymphoma - Eligible to a treatment by immunochemotherapy like R-CHOP, R-ACVBP or R-CHOP like - First line of treatment - Being able to benefit from standard extension assessment ( Fluorine-18 fluorodeoxyglucose positron emission tomography (18F-FDG-PET) and bone marrow biopsy with a bone marrow aspiration)",ct_inc_415115,AACT,205,NCT02339805,Recent,R-CHOP
5c74307e8625dd05b6867f95,10,,,132,Patient,14:22.8,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_583905,Clinical Trial Inclusion Criteria,UNKNOWN,"Chemotherapy combinations may include, but are not limited to: CHOP (Cyclophosphamide, doxorubicin, vincristine, prednisone), R-CHOP (Rituximab, Cyclophosphamide, doxorubicin, vincristine, prednisone), FCM (Fludarabine, cyclophosphamide, mitoxantrone), R-FCM (Rituximab,Fludarabine, cyclophosphamide, mitoxantrone), ICE(Ifosfamide, carboplatin, etoposide), DHAP (Dexamethasone, cisplatin, cytarabine) and hyper-CVAD (Cyclophosphamide, doxorubicin, vincristine, dexamethasone).",ct_inc_583905,AACT,126,NCT00117598,Recent,R-CHOP
5c74307f8625dd05b6867f9f,10,,,446,Patient,14:23.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_362663,Clinical Trial Inclusion Criteria,UNKNOWN,"Subject has provided informed consent prior to initiation of any study-specific activities/procedures - Age 18 at time of informed consent - Subject must have untreated, histologically proven high-risk DLBCL defined by IPI 3 to 5 and/or Double-hit or higher or double protein expression - Eastern Cooperative Oncology Group performance status 2.- Subject meets the criteria per investigator's institution to receive SOC R-chemotherapy (ie, R-CHOP",ct_inc_362663,AACT,440,NCT03023878,Historical,R-CHOP
